fixture_id,competition,evidence_id,metric,base_metric,side,half,formation_condition,opponent_condition,value,raw_value,z_score,percentile,baseline,delta,sample_n,effective_n,shrinkage_level,evidence_level,venue,provider,reliability,temporal_status
mt_584193391,COMP_NEUTRAL,B_FC_fc_blocked_shots_for_d0a836,fc_blocked_shots_for,blocked_shots,FOR,FULL,TEAM_FORMATION_CONDITIONED,,2.1429,2.1429,0.1436,0.3125,1.9659,0.177,1,1,DIRECT,EXACT_FORMATION,away,derived_formation,LOW,PIT_SAFE
mt_584193391,COMP_NEUTRAL,B_FC_formation_delta_blocked_shots_for_3c6870,formation_delta_blocked_shots_for,blocked_shots,FOR,FULL,TEAM_FORMATION_CONDITIONED,,-0.1905,-0.1905,-1.7498,0.0625,1.9659,-2.1564,1,1,DERIVED,EXACT_FORMATION,away,derived_formation,LOW,PIT_SAFE
mt_584193391,COMP_NEUTRAL,B_FMX_fmx_crosses_for_e4c56b,fmx_crosses_for,crosses,FOR,FULL,OPP_FORMATION_CONDITIONED,4-1-4-1,4.1884,4.1884,0.7669,0.8125,2.8951,1.2933,6,4,HIERARCHICAL,VENUE_OVERALL,away,derived_formation,MEDIUM,PIT_SAFE
mt_584193391,COMP_NEUTRAL,B_FMX_fmx_crosses_against_d32359,fmx_crosses_against,crosses,AGAINST,FULL,OPP_FORMATION_CONDITIONED,4-1-4-1,4.7668,4.7668,0.5184,0.5625,3.6326,1.1342,6,4,HIERARCHICAL,VENUE_OVERALL,away,derived_formation,MEDIUM,PIT_SAFE
mt_584193391,COMP_NEUTRAL,B_FMX_fmx_corners_for_a03ddb,fmx_corners_for,corners,FOR,FULL,OPP_FORMATION_CONDITIONED,4-1-4-1,5.0354,5.0354,0.7775,0.8125,3.4221,1.6133,6,4,HIERARCHICAL,VENUE_OVERALL,away,derived_formation,MEDIUM,PIT_SAFE
mt_584193391,COMP_NEUTRAL,B_FMX_fmx_corners_against_c2c22d,fmx_corners_against,corners,AGAINST,FULL,OPP_FORMATION_CONDITIONED,4-1-4-1,7.5403,7.5403,0.7698,0.8125,5.328,2.2123,6,4,HIERARCHICAL,VENUE_OVERALL,away,derived_formation,MEDIUM,PIT_SAFE
mt_584193391,COMP_NEUTRAL,B_FMX_fmx_touches_in_box_for_bd5f67,fmx_touches_in_box_for,touches_in_box,FOR,FULL,OPP_FORMATION_CONDITIONED,4-1-4-1,22.0656,22.0656,1.1415,0.9375,12.9053,9.1603,6,4,HIERARCHICAL,VENUE_OVERALL,away,derived_formation,MEDIUM,PIT_SAFE
mt_584193391,COMP_NEUTRAL,B_FMX_fmx_clearances_for_9892d8,fmx_clearances_for,clearances,FOR,FULL,OPP_FORMATION_CONDITIONED,4-1-4-1,24.4691,24.4691,0.7192,0.8125,17.3259,7.1432,6,4,HIERARCHICAL,VENUE_OVERALL,away,derived_formation,MEDIUM,PIT_SAFE
mt_584193391,COMP_NEUTRAL,B_FMX_fmx_blocked_shots_for_b33722,fmx_blocked_shots_for,blocked_shots,FOR,FULL,OPP_FORMATION_CONDITIONED,4-1-4-1,2.8882,2.8882,0.7484,0.8125,1.9659,0.9223,6,4,HIERARCHICAL,VENUE_OVERALL,away,derived_formation,MEDIUM,PIT_SAFE
mt_584193391,COMP_NEUTRAL,B_FMX_fmx_shots_inside_box_against_e7b902,fmx_shots_inside_box_against,shots_inside_box,AGAINST,FULL,OPP_FORMATION_CONDITIONED,4-1-4-1,10.1096,10.1096,0.422,0.625,9.8859,0.2237,6,4,HIERARCHICAL,VENUE_OVERALL,away,derived_formation,MEDIUM,PIT_SAFE
mt_978826968,COMP_NEUTRAL,A_ATK_crosses_for_95de0a,crosses_for,crosses,FOR,FULL,UNCONDITIONED,TEAM_B,5.1385,5.1385,0.4309,0.3125,4.1103,1.0282,7,4,SHRUNK,VENUE_OVERALL,home,thestatsapi,MEDIUM,PIT_SAFE
mt_978826968,COMP_NEUTRAL,A_ATK_total_shots_for_7edb52,total_shots_for,total_shots,FOR,FULL,UNCONDITIONED,TEAM_B,16.0462,16.0462,1.0475,0.75,9.0147,7.0315,7,4,SHRUNK,VENUE_OVERALL,home,thestatsapi,MEDIUM,PIT_SAFE
mt_978826968,COMP_NEUTRAL,A_ATK_shots_on_target_for_eb2779,shots_on_target_for,shots_on_target,FOR,FULL,UNCONDITIONED,TEAM_B,6.2308,6.2308,1.0,0.75,4.8,1.4308,7,4,SHRUNK,VENUE_OVERALL,home,thestatsapi,MEDIUM,PIT_SAFE
mt_978826968,COMP_NEUTRAL,A_ATK_shots_inside_box_for_d4087b,shots_inside_box_for,shots_inside_box,FOR,FULL,UNCONDITIONED,TEAM_B,9.7846,9.7846,1.0,0.75,8.5384,1.2462,7,4,SHRUNK,VENUE_OVERALL,home,thestatsapi,MEDIUM,PIT_SAFE
mt_978826968,COMP_NEUTRAL,A_ATK_touches_in_box_for_a66f0c,touches_in_box_for,touches_in_box,FOR,FULL,UNCONDITIONED,TEAM_B,,,,,,,1,1,DIRECT,ALL_VENUES,home,thestatsapi,LOW,UNAVAILABLE
mt_978826968,COMP_NEUTRAL,A_ATK_corners_for_a7b2d4,corners_for,corners,FOR,FULL,UNCONDITIONED,TEAM_B,7.7692,7.7692,0.884,0.6875,5.0256,2.7436,7,4,SHRUNK,VENUE_OVERALL,home,thestatsapi,MEDIUM,PIT_SAFE
mt_978826968,COMP_NEUTRAL,A_ATK_possession_for_fbf04d,possession_for,possession,FOR,FULL,UNCONDITIONED,TEAM_B,65.0462,65.0462,1.0171,0.75,37.1905,27.8557,7,4,SHRUNK,VENUE_OVERALL,home,thestatsapi,MEDIUM,PIT_SAFE
mt_978826968,COMP_NEUTRAL,A_ATK_throw_ins_for_b10448,throw_ins_for,throw_ins,FOR,FULL,UNCONDITIONED,TEAM_B,20.5077,20.5077,-1.0,0.25,24.2,-3.6923,7,4,SHRUNK,VENUE_OVERALL,home,thestatsapi,MEDIUM,PIT_SAFE
mt_978826968,COMP_NEUTRAL,A_ATK_final_third_entries_for_f0fb1f,final_third_entries_for,final_third_entries,FOR,FULL,UNCONDITIONED,TEAM_B,61.9385,61.9385,1.0,0.75,56.9077,5.0308,7,4,SHRUNK,VENUE_OVERALL,home,thestatsapi,MEDIUM,PIT_SAFE
mt_978826968,COMP_NEUTRAL,A_DEF_crosses_against_28650d,crosses_against,crosses,AGAINST,FULL,UNCONDITIONED,TEAM_B,2.9692,2.9692,0.1941,0.4375,2.6573,0.3119,7,4,SHRUNK,VENUE_OVERALL,home,thestatsapi,MEDIUM,PIT_SAFE
mt_978826968,COMP_NEUTRAL,A_DEF_total_shots_against_aa3682,total_shots_against,total_shots,AGAINST,FULL,UNCONDITIONED,TEAM_B,11.8308,11.8308,1.0,0.75,11.5385,0.2923,7,4,SHRUNK,VENUE_OVERALL,home,thestatsapi,MEDIUM,PIT_SAFE
mt_978826968,COMP_NEUTRAL,A_DEF_shots_inside_box_against_39235d,shots_inside_box_against,shots_inside_box,AGAINST,FULL,UNCONDITIONED,TEAM_B,7.8615,7.8615,-0.6695,0.375,8.2585,-0.397,7,4,SHRUNK,VENUE_OVERALL,home,thestatsapi,MEDIUM,PIT_SAFE
mt_978826968,COMP_NEUTRAL,A_DEF_touches_in_box_against_fdd3bc,touches_in_box_against,touches_in_box,AGAINST,FULL,UNCONDITIONED,TEAM_B,,,,,,,1,1,DIRECT,ALL_VENUES,home,thestatsapi,LOW,UNAVAILABLE
mt_978826968,COMP_NEUTRAL,A_DEF_corners_against_2bbd6a,corners_against,corners,AGAINST,FULL,UNCONDITIONED,TEAM_B,4.2923,4.2923,0.3588,0.4375,3.5396,0.7527,7,4,SHRUNK,VENUE_OVERALL,home,thestatsapi,MEDIUM,PIT_SAFE
mt_978826968,COMP_NEUTRAL,A_DEF_blocked_shots_for_fb534f,blocked_shots_for,blocked_shots,FOR,FULL,UNCONDITIONED,TEAM_B,4.9077,4.9077,0.8156,0.6875,3.278,1.6297,7,4,SHRUNK,VENUE_OVERALL,home,thestatsapi,MEDIUM,PIT_SAFE
mt_978826968,COMP_NEUTRAL,A_DEF_clearances_for_7f04bb,clearances_for,clearances,FOR,FULL,UNCONDITIONED,TEAM_B,14.0462,14.0462,0.192,0.4375,12.5827,1.4635,7,4,SHRUNK,VENUE_OVERALL,home,thestatsapi,MEDIUM,PIT_SAFE
mt_978826968,COMP_NEUTRAL,A_DEF_interceptions_for_b20b85,interceptions_for,interceptions,FOR,FULL,UNCONDITIONED,TEAM_B,8.3538,8.3538,-1.0,0.25,9.1846,-0.8308,7,4,SHRUNK,VENUE_OVERALL,home,thestatsapi,MEDIUM,PIT_SAFE
mt_978826968,COMP_NEUTRAL,A_DIS_fouls_for_03aeaa,fouls_for,fouls,FOR,FULL,UNCONDITIONED,TEAM_B,10.0308,10.0308,1.0,0.75,8.7538,1.2769,7,4,SHRUNK,VENUE_OVERALL,home,thestatsapi,MEDIUM,PIT_SAFE
mt_978826968,COMP_NEUTRAL,A_DIS_tackles_for_88bee5,tackles_for,tackles,FOR,FULL,UNCONDITIONED,TEAM_B,14.7231,14.7231,-1.0,0.25,15.4,-0.6769,7,4,SHRUNK,VENUE_OVERALL,home,thestatsapi,MEDIUM,PIT_SAFE
mt_978826968,COMP_NEUTRAL,A_DIS_yellow_cards_for_74184f,yellow_cards_for,yellow_cards,FOR,FULL,UNCONDITIONED,TEAM_B,2.8769,2.8769,1.0,0.75,2.6154,0.2615,7,4,SHRUNK,VENUE_OVERALL,home,thestatsapi,MEDIUM,PIT_SAFE
mt_978826968,COMP_NEUTRAL,A_DIS_fouls_against_4c5843,fouls_against,fouls,AGAINST,FULL,UNCONDITIONED,TEAM_B,13.2308,13.2308,1.0,0.75,12.0923,1.1385,7,4,SHRUNK,VENUE_OVERALL,home,thestatsapi,MEDIUM,PIT_SAFE
mt_978826968,COMP_NEUTRAL,B_ATK_crosses_for_565d7b,crosses_for,crosses,FOR,FULL,UNCONDITIONED,TEAM_A,5.4,5.4,0.5405,0.5625,4.1103,1.2897,7,4,SHRUNK,VENUE_OVERALL,away,thestatsapi,MEDIUM,PIT_SAFE
mt_978826968,COMP_NEUTRAL,B_ATK_total_shots_for_96f353,total_shots_for,total_shots,FOR,FULL,UNCONDITIONED,TEAM_A,11.1846,11.1846,0.3232,0.5833,9.0147,2.1699,7,4,SHRUNK,VENUE_OVERALL,away,thestatsapi,MEDIUM,PIT_SAFE
mt_978826968,COMP_NEUTRAL,B_ATK_shots_on_target_for_b45bdd,shots_on_target_for,shots_on_target,FOR,FULL,UNCONDITIONED,TEAM_A,3.3692,3.3692,-1.0,0.25,4.8,-1.4308,7,4,SHRUNK,VENUE_OVERALL,away,thestatsapi,MEDIUM,PIT_SAFE
mt_978826968,COMP_NEUTRAL,B_ATK_shots_inside_box_for_330571,shots_inside_box_for,shots_inside_box,FOR,FULL,UNCONDITIONED,TEAM_A,7.2923,7.2923,-1.0,0.25,8.5384,-1.2461,7,4,SHRUNK,VENUE_OVERALL,away,thestatsapi,MEDIUM,PIT_SAFE
mt_978826968,COMP_NEUTRAL,B_ATK_touches_in_box_for_448252,touches_in_box_for,touches_in_box,FOR,FULL,UNCONDITIONED,TEAM_A,,,,,,,1,1,SHRUNK,ALL_VENUES,away,thestatsapi,LOW,UNAVAILABLE
mt_978826968,COMP_NEUTRAL,B_ATK_corners_for_fc51ce,corners_for,corners,FOR,FULL,UNCONDITIONED,TEAM_A,5.2615,5.2615,0.076,0.4375,5.0256,0.2359,7,4,SHRUNK,VENUE_OVERALL,away,thestatsapi,MEDIUM,PIT_SAFE
mt_978826968,COMP_NEUTRAL,B_ATK_possession_for_a8b899,possession_for,possession,FOR,FULL,UNCONDITIONED,TEAM_A,47.9538,47.9538,0.393,0.5833,37.1905,10.7633,7,4,SHRUNK,VENUE_OVERALL,away,thestatsapi,MEDIUM,PIT_SAFE
mt_978826968,COMP_NEUTRAL,B_ATK_throw_ins_for_5fb030,throw_ins_for,throw_ins,FOR,FULL,UNCONDITIONED,TEAM_A,27.8923,27.8923,1.0,0.75,24.2,3.6923,7,4,SHRUNK,VENUE_OVERALL,away,thestatsapi,MEDIUM,PIT_SAFE
mt_978826968,COMP_NEUTRAL,B_ATK_final_third_entries_for_3cbd67,final_third_entries_for,final_third_entries,FOR,FULL,UNCONDITIONED,TEAM_A,51.8769,51.8769,-1.0,0.25,56.9077,-5.0308,7,4,SHRUNK,VENUE_OVERALL,away,thestatsapi,MEDIUM,PIT_SAFE
mt_978826968,COMP_NEUTRAL,B_DEF_crosses_against_887622,crosses_against,crosses,AGAINST,FULL,UNCONDITIONED,TEAM_A,3.7692,3.7692,0.6921,0.6875,2.6573,1.1119,7,4,SHRUNK,VENUE_OVERALL,away,thestatsapi,MEDIUM,PIT_SAFE
mt_978826968,COMP_NEUTRAL,B_DEF_total_shots_against_6f8698,total_shots_against,total_shots,AGAINST,FULL,UNCONDITIONED,TEAM_A,11.2462,11.2462,-1.0,0.25,11.5385,-0.2923,7,4,SHRUNK,VENUE_OVERALL,away,thestatsapi,MEDIUM,PIT_SAFE
mt_978826968,COMP_NEUTRAL,B_DEF_shots_inside_box_against_e9b682,shots_inside_box_against,shots_inside_box,AGAINST,FULL,UNCONDITIONED,TEAM_A,7.5077,7.5077,-1.2661,0.125,8.2585,-0.7508,7,4,SHRUNK,VENUE_OVERALL,away,thestatsapi,MEDIUM,PIT_SAFE
mt_978826968,COMP_NEUTRAL,B_DEF_touches_in_box_against_5e509d,touches_in_box_against,touches_in_box,AGAINST,FULL,UNCONDITIONED,TEAM_A,,,,,,,1,1,SHRUNK,ALL_VENUES,away,thestatsapi,LOW,UNAVAILABLE
mt_978826968,COMP_NEUTRAL,B_DEF_corners_against_5e3f97,corners_against,corners,AGAINST,FULL,UNCONDITIONED,TEAM_A,4.7846,4.7846,0.5934,0.6875,3.5396,1.245,7,4,SHRUNK,VENUE_OVERALL,away,thestatsapi,MEDIUM,PIT_SAFE
mt_978826968,COMP_NEUTRAL,B_DEF_blocked_shots_for_6d8ac2,blocked_shots_for,blocked_shots,FOR,FULL,UNCONDITIONED,TEAM_A,3.5077,3.5077,0.115,0.4375,3.278,0.2297,7,4,SHRUNK,VENUE_OVERALL,away,thestatsapi,MEDIUM,PIT_SAFE
mt_978826968,COMP_NEUTRAL,B_DEF_clearances_for_5d5187,clearances_for,clearances,FOR,FULL,UNCONDITIONED,TEAM_A,18.0615,18.0615,0.7186,0.6875,12.5827,5.4788,7,4,SHRUNK,VENUE_OVERALL,away,thestatsapi,MEDIUM,PIT_SAFE
mt_978826968,COMP_NEUTRAL,B_DEF_interceptions_for_dd5a14,interceptions_for,interceptions,FOR,FULL,UNCONDITIONED,TEAM_A,10.0154,10.0154,1.0,0.75,9.1846,0.8308,7,4,SHRUNK,VENUE_OVERALL,away,thestatsapi,MEDIUM,PIT_SAFE
mt_978826968,COMP_NEUTRAL,B_DIS_fouls_for_f9d172,fouls_for,fouls,FOR,FULL,UNCONDITIONED,TEAM_A,7.4769,7.4769,-1.0,0.25,8.7538,-1.277,7,4,SHRUNK,VENUE_OVERALL,away,thestatsapi,MEDIUM,PIT_SAFE
mt_978826968,COMP_NEUTRAL,B_DIS_tackles_for_7e906f,tackles_for,tackles,FOR,FULL,UNCONDITIONED,TEAM_A,16.0769,16.0769,1.0,0.75,15.4,0.6769,7,4,SHRUNK,VENUE_OVERALL,away,thestatsapi,MEDIUM,PIT_SAFE
mt_978826968,COMP_NEUTRAL,B_DIS_yellow_cards_for_095c81,yellow_cards_for,yellow_cards,FOR,FULL,UNCONDITIONED,TEAM_A,2.3538,2.3538,-1.0,0.25,2.6154,-0.2616,7,4,SHRUNK,VENUE_OVERALL,away,thestatsapi,MEDIUM,PIT_SAFE
mt_978826968,COMP_NEUTRAL,B_DIS_fouls_against_aacd94,fouls_against,fouls,AGAINST,FULL,UNCONDITIONED,TEAM_A,10.9538,10.9538,-1.0,0.25,12.0923,-1.1385,7,4,SHRUNK,VENUE_OVERALL,away,thestatsapi,MEDIUM,PIT_SAFE
mt_978826968,COMP_NEUTRAL,ENV_corners_51f86e,league_corners_env,league_corners_env,NEUTRAL,FULL,UNCONDITIONED,,10.8681,10.8681,,0.5,10.8681,0.0,0,0,DIRECT,COMPETITION_PRIOR,,derived,HIGH,PIT_SAFE
mt_978826968,COMP_NEUTRAL,ENV_total_shots_b5ee6a,league_total_shots_env,league_total_shots_env,NEUTRAL,FULL,UNCONDITIONED,,25.6374,25.6374,,0.5,25.6374,0.0,0,0,DIRECT,COMPETITION_PRIOR,,derived,HIGH,PIT_SAFE
mt_978826968,COMP_NEUTRAL,ENV_fouls_b5dcf0,league_fouls_env,league_fouls_env,NEUTRAL,FULL,UNCONDITIONED,,22.0714,22.0714,,0.5,22.0714,0.0,0,0,DIRECT,COMPETITION_PRIOR,,derived,HIGH,PIT_SAFE
mt_978826968,COMP_NEUTRAL,ENV_yellow_cards_bcf94d,league_yellow_cards_env,league_yellow_cards_env,NEUTRAL,FULL,UNCONDITIONED,,4.4556,4.4556,,0.5,4.4556,0.0,0,0,DIRECT,COMPETITION_PRIOR,,derived,HIGH,PIT_SAFE
mt_978826968,COMP_NEUTRAL,A_FC_fc_crosses_for_837a0d,fc_crosses_for,crosses,FOR,FULL,TEAM_FORMATION_CONDITIONED,,5.1429,5.1429,0.4327,0.4375,4.1103,1.0326,0,0,SHRUNK,TEAM_BASELINE,home,derived_formation,LOW,PIT_SAFE
mt_978826968,COMP_NEUTRAL,A_FC_formation_delta_crosses_for_a0c03b,formation_delta_crosses_for,crosses,FOR,FULL,TEAM_FORMATION_CONDITIONED,,0.0,0.0,-1.7226,0.125,4.1103,-4.1103,0,0,DERIVED,TEAM_BASELINE,home,derived_formation,LOW,PIT_SAFE
mt_978826968,COMP_NEUTRAL,A_FC_fc_corners_for_2e5bc2,fc_corners_for,corners,FOR,FULL,TEAM_FORMATION_CONDITIONED,,7.8571,7.8571,0.9123,0.8125,5.0256,2.8315,0,0,SHRUNK,TEAM_BASELINE,home,derived_formation,LOW,PIT_SAFE
mt_978826968,COMP_NEUTRAL,A_FC_formation_delta_corners_for_6d65b2,formation_delta_corners_for,corners,FOR,FULL,TEAM_FORMATION_CONDITIONED,,0.0,0.0,-1.6192,0.125,5.0256,-5.0256,0,0,DERIVED,TEAM_BASELINE,home,derived_formation,LOW,PIT_SAFE
mt_978826968,COMP_NEUTRAL,A_FC_fc_corners_against_cac299,fc_corners_against,corners,AGAINST,FULL,TEAM_FORMATION_CONDITIONED,,3.8571,3.8571,0.1513,0.3125,3.5396,0.3175,0,0,SHRUNK,TEAM_BASELINE,home,derived_formation,LOW,PIT_SAFE
mt_978826968,COMP_NEUTRAL,A_FC_formation_delta_corners_against_78317e,formation_delta_corners_against,corners,AGAINST,FULL,TEAM_FORMATION_CONDITIONED,,0.0,0.0,-1.6871,0.125,3.5396,-3.5396,0,0,DERIVED,TEAM_BASELINE,home,derived_formation,LOW,PIT_SAFE
mt_978826968,COMP_NEUTRAL,A_FC_fc_total_shots_for_f6aa9b,fc_total_shots_for,total_shots,FOR,FULL,TEAM_FORMATION_CONDITIONED,,16.1429,16.1429,1.0619,0.9167,9.0147,7.1282,0,0,SHRUNK,TEAM_BASELINE,home,derived_formation,LOW,PIT_SAFE
mt_978826968,COMP_NEUTRAL,A_FC_formation_delta_total_shots_for_4ea300,formation_delta_total_shots_for,total_shots,FOR,FULL,TEAM_FORMATION_CONDITIONED,,0.0,0.0,-1.3429,0.1667,9.0147,-9.0147,0,0,DERIVED,TEAM_BASELINE,home,derived_formation,LOW,PIT_SAFE
mt_978826968,COMP_NEUTRAL,A_FC_fc_possession_for_f250f7,fc_possession_for,possession,FOR,FULL,TEAM_FORMATION_CONDITIONED,,65.1429,65.1429,1.0206,0.9167,37.1905,27.9524,0,0,SHRUNK,TEAM_BASELINE,home,derived_formation,LOW,PIT_SAFE
mt_978826968,COMP_NEUTRAL,A_FC_formation_delta_possession_for_544a4b,formation_delta_possession_for,possession,FOR,FULL,TEAM_FORMATION_CONDITIONED,,0.0,0.0,-1.3579,0.1667,37.1905,-37.1905,0,0,DERIVED,TEAM_BASELINE,home,derived_formation,LOW,PIT_SAFE
mt_978826968,COMP_NEUTRAL,A_FC_fc_crosses_against_d5047f,fc_crosses_against,crosses,AGAINST,FULL,TEAM_FORMATION_CONDITIONED,,2.7143,2.7143,0.0355,0.3125,2.6573,0.057,0,0,SHRUNK,TEAM_BASELINE,home,derived_formation,LOW,PIT_SAFE
mt_978826968,COMP_NEUTRAL,A_FC_formation_delta_crosses_against_d96894,formation_delta_crosses_against,crosses,AGAINST,FULL,TEAM_FORMATION_CONDITIONED,,0.0,0.0,-1.6541,0.125,2.6573,-2.6573,0,0,DERIVED,TEAM_BASELINE,home,derived_formation,LOW,PIT_SAFE
mt_978826968,COMP_NEUTRAL,A_FC_fc_clearances_for_e68a10,fc_clearances_for,clearances,FOR,FULL,TEAM_FORMATION_CONDITIONED,,12.7143,12.7143,0.0173,0.3125,12.5827,0.1316,0,0,SHRUNK,TEAM_BASELINE,home,derived_formation,LOW,PIT_SAFE
mt_978826968,COMP_NEUTRAL,A_FC_formation_delta_clearances_for_6855d0,formation_delta_clearances_for,clearances,FOR,FULL,TEAM_FORMATION_CONDITIONED,,0.0,0.0,-1.6504,0.125,12.5827,-12.5827,0,0,DERIVED,TEAM_BASELINE,home,derived_formation,LOW,PIT_SAFE
mt_978826968,COMP_NEUTRAL,A_FC_fc_blocked_shots_for_09eee5,fc_blocked_shots_for,blocked_shots,FOR,FULL,TEAM_FORMATION_CONDITIONED,,5.0,5.0,0.8617,0.8125,3.278,1.722,0,0,SHRUNK,TEAM_BASELINE,home,derived_formation,LOW,PIT_SAFE
mt_978826968,COMP_NEUTRAL,A_FC_formation_delta_blocked_shots_for_b8c681,formation_delta_blocked_shots_for,blocked_shots,FOR,FULL,TEAM_FORMATION_CONDITIONED,,0.0,0.0,-1.6404,0.125,3.278,-3.278,0,0,DERIVED,TEAM_BASELINE,home,derived_formation,LOW,PIT_SAFE
mt_978826968,COMP_NEUTRAL,A_FMX_fmx_crosses_for_809584,fmx_crosses_for,crosses,FOR,FULL,OPP_FORMATION_CONDITIONED,3-4-3,5.5237,5.5237,0.5923,0.6875,4.1103,1.4134,7,4,HIERARCHICAL,VENUE_OVERALL,home,derived_formation,MEDIUM,PIT_SAFE
mt_978826968,COMP_NEUTRAL,A_FMX_fmx_crosses_against_9dd382,fmx_crosses_against,crosses,AGAINST,FULL,OPP_FORMATION_CONDITIONED,3-4-3,3.6007,3.6007,0.5872,0.5625,2.6573,0.9434,7,4,HIERARCHICAL,VENUE_OVERALL,home,derived_formation,MEDIUM,PIT_SAFE
mt_978826968,COMP_NEUTRAL,A_FMX_fmx_corners_for_e44369,fmx_corners_for,corners,FOR,FULL,OPP_FORMATION_CONDITIONED,3-4-3,8.1914,8.1914,1.02,0.9375,5.0256,3.1658,7,4,HIERARCHICAL,VENUE_OVERALL,home,derived_formation,MEDIUM,PIT_SAFE
mt_978826968,COMP_NEUTRAL,A_FMX_fmx_corners_against_d23827,fmx_corners_against,corners,AGAINST,FULL,OPP_FORMATION_CONDITIONED,3-4-3,5.0925,5.0925,0.7402,0.8125,3.5396,1.5529,7,4,HIERARCHICAL,VENUE_OVERALL,home,derived_formation,MEDIUM,PIT_SAFE
mt_978826968,COMP_NEUTRAL,A_FMX_fmx_clearances_for_c7d350,fmx_clearances_for,clearances,FOR,FULL,OPP_FORMATION_CONDITIONED,3-4-3,16.7493,16.7493,0.5465,0.5625,12.5827,4.1667,7,4,HIERARCHICAL,VENUE_OVERALL,home,derived_formation,MEDIUM,PIT_SAFE
mt_978826968,COMP_NEUTRAL,A_FMX_fmx_blocked_shots_for_4330fe,fmx_blocked_shots_for,blocked_shots,FOR,FULL,OPP_FORMATION_CONDITIONED,3-4-3,5.3108,5.3108,1.0173,0.9375,3.278,2.0328,7,4,HIERARCHICAL,VENUE_OVERALL,home,derived_formation,MEDIUM,PIT_SAFE
mt_978826968,COMP_NEUTRAL,A_FMX_fmx_shots_inside_box_against_6df548,fmx_shots_inside_box_against,shots_inside_box,AGAINST,FULL,OPP_FORMATION_CONDITIONED,3-4-3,8.9478,8.9478,1.1623,0.875,8.2585,0.6893,7,4,HIERARCHICAL,VENUE_OVERALL,home,derived_formation,MEDIUM,PIT_SAFE
mt_978826968,COMP_NEUTRAL,B_FC_fc_crosses_for_98f682,fc_crosses_for,crosses,FOR,FULL,TEAM_FORMATION_CONDITIONED,,5.8571,5.8571,0.7321,0.9375,4.1103,1.7468,0,0,SHRUNK,TEAM_BASELINE,away,derived_formation,LOW,PIT_SAFE
mt_978826968,COMP_NEUTRAL,B_FC_formation_delta_crosses_for_3a19db,formation_delta_crosses_for,crosses,FOR,FULL,TEAM_FORMATION_CONDITIONED,,0.0,0.0,-1.7226,0.125,4.1103,-4.1103,0,0,DERIVED,TEAM_BASELINE,away,derived_formation,LOW,PIT_SAFE
mt_978826968,COMP_NEUTRAL,B_FC_fc_corners_for_3b1b46,fc_corners_for,corners,FOR,FULL,TEAM_FORMATION_CONDITIONED,,5.1429,5.1429,0.0378,0.3125,5.0256,0.1173,0,0,SHRUNK,TEAM_BASELINE,away,derived_formation,LOW,PIT_SAFE
mt_978826968,COMP_NEUTRAL,B_FC_formation_delta_corners_for_ed3b3d,formation_delta_corners_for,corners,FOR,FULL,TEAM_FORMATION_CONDITIONED,,0.0,0.0,-1.6192,0.125,5.0256,-5.0256,0,0,DERIVED,TEAM_BASELINE,away,derived_formation,LOW,PIT_SAFE
mt_978826968,COMP_NEUTRAL,B_FC_fc_corners_against_7200f8,fc_corners_against,corners,AGAINST,FULL,TEAM_FORMATION_CONDITIONED,,4.7143,4.7143,0.5599,0.5625,3.5396,1.1747,0,0,SHRUNK,TEAM_BASELINE,away,derived_formation,LOW,PIT_SAFE
mt_978826968,COMP_NEUTRAL,B_FC_formation_delta_corners_against_588bcd,formation_delta_corners_against,corners,AGAINST,FULL,TEAM_FORMATION_CONDITIONED,,0.0,0.0,-1.6871,0.125,3.5396,-3.5396,0,0,DERIVED,TEAM_BASELINE,away,derived_formation,LOW,PIT_SAFE
mt_978826968,COMP_NEUTRAL,B_FC_fc_total_shots_for_ad4507,fc_total_shots_for,total_shots,FOR,FULL,TEAM_FORMATION_CONDITIONED,,10.7143,10.7143,0.2532,0.4167,9.0147,1.6996,0,0,SHRUNK,TEAM_BASELINE,away,derived_formation,LOW,PIT_SAFE
mt_978826968,COMP_NEUTRAL,B_FC_formation_delta_total_shots_for_4bbede,formation_delta_total_shots_for,total_shots,FOR,FULL,TEAM_FORMATION_CONDITIONED,,0.0,0.0,-1.3429,0.1667,9.0147,-9.0147,0,0,DERIVED,TEAM_BASELINE,away,derived_formation,LOW,PIT_SAFE
mt_978826968,COMP_NEUTRAL,B_FC_fc_possession_for_1514f6,fc_possession_for,possession,FOR,FULL,TEAM_FORMATION_CONDITIONED,,45.0,45.0,0.2852,0.4167,37.1905,7.8095,0,0,SHRUNK,TEAM_BASELINE,away,derived_formation,LOW,PIT_SAFE
mt_978826968,COMP_NEUTRAL,B_FC_formation_delta_possession_for_377637,formation_delta_possession_for,possession,FOR,FULL,TEAM_FORMATION_CONDITIONED,,0.0,0.0,-1.3579,0.1667,37.1905,-37.1905,0,0,DERIVED,TEAM_BASELINE,away,derived_formation,LOW,PIT_SAFE
mt_978826968,COMP_NEUTRAL,B_FC_fc_crosses_against_768a24,fc_crosses_against,crosses,AGAINST,FULL,TEAM_FORMATION_CONDITIONED,,3.8571,3.8571,0.7468,0.8125,2.6573,1.1998,0,0,SHRUNK,TEAM_BASELINE,away,derived_formation,LOW,PIT_SAFE
